University,Name,Department,Rank,Sex,Title,Pronouns,URL,Face,Smile
Yale,Judith A. Chevalier,Finance and Economics,Full,Female,William S. Beinecke Professor of Finance and Economics,"['her', 'she', 'she', 'she', 'her', 'she']",https://som.yale.edu/faculty-research/faculty-directory/judith-chevalier,1,1
Yale,James Choi,Finance,Full,Male,Professor of Finance,"['his', 'his', 'he', 'he', 'he', 'he']",https://som.yale.edu/faculty-research/faculty-directory/james-choi,1,1
Yale,Christopher Clayton,Finance,Assistant,Male,Assistant Professor of Finance,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/christopher-clayton,1,1
Yale,Corey Cusimano,Marketing,Assistant,Male,Assistant Professor of Marketing,"['he', 'he', 'he']",https://som.yale.edu/faculty-research/faculty-directory/corey-cusimano,1,1
Yale,Jason Dana,Management and Marketing,Associate,Male,Associate Professor of Management and Marketing,[],https://som.yale.edu/faculty-research/faculty-directory/jason-dana,1,0
Yale,Jennifer Dannals,Organizational Behavior,Assistant,Female,Assistant Professor of Organizational Behavior,"['she', 'her', 'her', 'she', 'she', 'she', 'she', 'her', 'her', 'her']",https://som.yale.edu/faculty-research/faculty-directory/jennifer-dannals,1,1
Yale,Ravi Dhar,Management and Marketing,Full,Male,George Rogers Clark Professor of Management and Marketing & Director of the Yale Center for Customer Insights,"['he', 'his', 'his']",https://som.yale.edu/faculty-research/faculty-directory/ravi-dhar,1,1
Yale,Julia DiBenigno,Organizational Behavior,Full,Female,Professor of Organizational Behavior,"['her', 'she', 'she', 'she', 'her', 'she']",https://som.yale.edu/faculty-research/faculty-directory/julia-dibenigno,1,1
Yale,Kevin Donovan,Economics,Assistant,Male,Assistant Professor of Economics,"['he', 'he', 'his', 'his', 'he', 'he', 'he', 'he']",https://som.yale.edu/faculty-research/faculty-directory/kevin-donovan,1,0
Yale,Raphael Duguay,Accounting,Assistant,Male,Assistant Professor of Accounting,"['his', 'he', 'he']",https://som.yale.edu/faculty-research/faculty-directory/raphael-duguay,1,1
Yale,Jonathan S. Feinstein,Economics and Management,Full,Male,John G. Searle Professor of Economics and Management,"['his', 'he', 'his', 'he', 'his', 'he', 'his', 'his', 'his', 'his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/jonathan-s-feinstein,1,1
Yale,Paul Fontanier,Finance,Assistant,Male,Assistant Professor of Finance,"['his', 'he', 'he', 'he', 'he', 'he', 'his']",https://som.yale.edu/faculty-research/faculty-directory/paul-fontanier,1,1
Yale,Shane Frederick,Marketing,Full,Male,Professor of Marketing,"['he', 'he']",https://som.yale.edu/faculty-research/faculty-directory/shane-frederick,1,1
Yale,Adriana Germano,Organizational Behavior,Assistant,Female,Assistant Professor of Organizational Behavior,"['she', 'her', 'her', 'her']",https://som.yale.edu/faculty-research/faculty-directory/adriana-germano,1,0
Yale,Soheil Ghili,Marketing,Assistant,Male,Assistant Professor of Marketing,[],https://som.yale.edu/faculty-research/faculty-directory/soheil-ghili,1,0
Yale,Stefano Giglio,Finance,Full,Male,Professor of Finance,"['he', 'his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/stefano-giglio,1,0
Yale,William N. Goetzmann,Finance and Management,Full,Male,"Edwin J. Beinecke Professor of Finance and Management Studies, Faculty Director of the International Center for Finance & Faculty Director of Asset Management Curriculum, M.B.A. for Executives Program","['he', 'his', 'his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/william-n-goetzmann,0,0
Yale,Paul Goldsmith-Pinkham,Finance,Assistant,Male,Assistant Professor of Finance,"['his', 'he', 'he']",https://som.yale.edu/faculty-research/faculty-directory/paul-goldsmith-pinkham,1,0
Yale,Gary B. Gorton,Management and Finance,Full,Male,Frederick Frank Class of 1954 Professor of Management & Finance,"['he', 'he', 'he', 'he', 'he', 'his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/gary-b-gorton,0,0
Yale,Menaka V. Hampole,Finance,Assistant,Female,Assistant Professor of Finance,['she'],https://som.yale.edu/faculty-research/faculty-directory/menaka-v-hampole,1,1
Yale,Zeqiong Huang,Accounting,Associate,Female,Associate Professor of Accounting,"['she', 'her', 'she']",https://som.yale.edu/faculty-research/faculty-directory/zeqiong-huang,0,0
Yale,Theis Ingerslev Jensen,Finance,Assistant,Male,Assistant Professor of Finance,"['he', 'his', 'he', 'his']",https://som.yale.edu/faculty-research/faculty-directory/theis-ingerslev-jensen,1,1
Yale,Robert T. Jensen,Economics,Full,Male,"Professor of Economics; Director of the Program on Social Enterprise, Innovation, and Impact","['his', 'he', 'his']",https://som.yale.edu/faculty-research/faculty-directory/robert-t-jensen,0,1
Yale,Edward H. Kaplan,Public Health,Full,Male,William N. and Marie A. Beach Professor of Operations Research; Professor of Engineering; & Professor of Public Health,"['he', 'he', 'he', 'he']",https://som.yale.edu/faculty-research/faculty-directory/edward-h-kaplan,1,1
Yale,Ivana V. Katic,Organizational Behavior,Assistant,Female,Assistant Professor of Organizational Behavior,"['she', 'her']",https://som.yale.edu/faculty-research/faculty-directory/ivana-v-katic,1,1
Yale,Bryan T. Kelly,Finance,Associate,Male,"Professor of Finance & Associate Director, International Center for Finance","['he', 'his', 'he', 'he', 'his']",https://som.yale.edu/faculty-research/faculty-directory/bryan-t-kelly,1,1
Yale,Sang Kim,Operations Management,Full,Male,Professor of Operations Management,"['he', 'his', 'he', 'he', 'his']",https://som.yale.edu/faculty-research/faculty-directory/sang-kim,1,1
Yale,Joowon Klusowski,Marketing,Assistant,Unknown,Assistant Professor of Marketing,[],https://som.yale.edu/faculty-research/faculty-directory/joowon-klusowski,1,1
Yale,Balázs Kovács,Organizational Behavior,Full,Male,Professor of Organizational Behavior,"['his', 'his', 'his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/balazs-kovacs,1,0
Yale,Vineet Kumar,Marketing,Associate,Male,Associate Professor of Marketing,"['his', 'he', 'his', 'his', 'he', 'he', 'he']",https://som.yale.edu/faculty-research/faculty-directory/vineet-kumar,1,0
Yale,Cameron LaPoint,Finance,Assistant,Male,Assistant Professor of Finance,"['his', 'his', 'he', 'he']",https://som.yale.edu/faculty-research/faculty-directory/cameron-lapoint,1,0
Yale,James A. Levinsohn,Economics and Management,Full,Male,Dean of the Jackson School of Global Affairs; Charles W. Goodyear Professor in Global Affairs; Professor of Economics and Management,"['his', 'he', 'he', 'he', 'he', 'his', 'his']",https://som.yale.edu/faculty-research/faculty-directory/james-levinsohn,1,0
Yale,Zhen Lian,Operations Management,Assistant,Female,Assistant Professor of Operations Management,"['she', 'she', 'she']",https://som.yale.edu/faculty-research/faculty-directory/zhen-lian,1,1
Yale,Song Ma,Finance,Associate,Male,Associate Professor of Finance,"['his', 'he', 'his', 'his']",https://som.yale.edu/faculty-research/faculty-directory/song-ma,1,1
Yale,Vahideh Manshadi,Operations,Full,Female,Professor of Operations,"['she', 'she']",https://som.yale.edu/faculty-research/faculty-directory/vahideh-manshadi,0,1
Yale,Lesley Meng,Operations Management,Assistant,Female,Assistant Professor of Operations Management,"['her', 'her', 'her', 'her', 'she']",https://som.yale.edu/faculty-research/faculty-directory/lesley-meng,1,1
Yale,Andrew Metrick,Finance and Management,Full,Male,Janet L. Yellen Professor of Finance and Management,"['he', 'he', 'he', 'he', 'his']",https://som.yale.edu/faculty-research/faculty-directory/andrew-metrick,1,0
Yale,Ahmed Mushfiq Mobarak,Management and Economics,Full,Male,Jerome Kasoff ’54 Professor of Management and Economics,"['he', 'he', 'his', 'his', 'he', 'he']",https://som.yale.edu/faculty-research/faculty-directory/ahmed-mushfiq-mobarak,1,0
Yale,Faidra Monachou,Operations Management,Assistant,Female,Assistant Professor of Operations Management,"['she', 'she', 'her', 'her', 'her', 'she']",https://som.yale.edu/faculty-research/faculty-directory/faidra-monachou,0,0
Yale,Tobias J. Moskowitz,Finance,Full,Male,"Dean Takahashi ’80 B.A., ’83 M.P.P.M. Professor of Finance","['he', 'he', 'his', 'his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/tobias-j-moskowitz,0,0
Yale,David M. Munguia Gomez,Organizational Behavior,Assistant,Male,Assistant Professor of Organizational Behavior,"['he', 'his', 'his']",https://som.yale.edu/faculty-research/faculty-directory/david-m-munguia-gomez,1,0
Yale,Anya Nakhmurina,Accounting,Assistant,Female,Assistant Professor of Accounting,"['her', 'her', 'she', 'she']",https://som.yale.edu/faculty-research/faculty-directory/anya-nakhmurina,1,1
Yale,Barry Nalebuff,Management,Full,Male,Milton Steinbach Professor of Management,"['he', 'he', 'his', 'his', 'his', 'his', 'he', 'he', 'he', 'his', 'he', 'he', 'his']",https://som.yale.edu/faculty-research/faculty-directory/barry-nalebuff,1,0
Yale,Nathan Novemsky,Marketing,Full,Male,Professor of Marketing,"['he', 'he', 'he', 'he', 'he', 'he', 'he']",https://som.yale.edu/faculty-research/faculty-directory/nathan-novemsky,1,1
Yale,Jayanti Owens,Organizational Behavior,Assistant,Female,Assistant Professor of Organizational Behavior,"['her', 'her', 'her', 'she', 'she']",https://som.yale.edu/faculty-research/faculty-directory/jayanti-owens,0,1
Yale,Edieal J. Pinker,Operations Research,Full,Male,Deputy Dean for Strategy and BearingPoint Professor of Operations Research,"['he', 'he', 'his', 'he', 'his', 'his']",https://som.yale.edu/faculty-research/faculty-directory/edieal-j-pinker,1,0
Yale,Benjamin Polak,Management,Full,Male,William C. Brainard Professor of Economics & Professor of Management,"['his', 'his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/benjamin-polak,1,0
Yale,Taly Reich,Marketing,Associate,Female,Associate Professor of Marketing,"['her', 'she']",https://som.yale.edu/faculty-research/faculty-directory/taly-reich,1,0
Yale,K. Geert Rouwenhorst,Finance,Full,Male,Robert B. and Candice J. Haas Professor of Corporate Finance; Deputy Director of the International Center for Finance,"['his', 'he', 'his']",https://som.yale.edu/faculty-research/faculty-directory/k-geert-rouwenhorst,1,0
Yale,Nils Rudi,Operations Management,Full,Male,Professor of Operations Management,[],https://som.yale.edu/faculty-research/faculty-directory/nils-rudi,0,0
Yale,Peter K. Schott,International Economics,Full,Male,Juan Trippe Professor of International Economics,['his'],https://som.yale.edu/faculty-research/faculty-directory/peter-k-schott,1,0
Yale,Fiona M. Scott Morton,Economics,Full,Female,Theodore Nierenberg Professor of Economics,"['she', 'her', 'her', 'she', 'she', 'she', 'she', 'she', 'her', 'she', 'she', 'her']",https://som.yale.edu/faculty-research/faculty-directory/fiona-m-scott-morton,1,1
Yale,Katja Seim,Economics and Management,Full,Female,Sharon Oster Professor of Economics and Management,"['her', 'she', 'she', 'she', 'her', 'she', 'her']",https://som.yale.edu/faculty-research/faculty-directory/katja-seim,1,1
Yale,Jiwoong Shin,Marketing,Full,Male,Professor of Marketing,"['he', 'his', 'his', 'he', 'he', 'his', 'he', 'he']",https://som.yale.edu/faculty-research/faculty-directory/jiwoong-shin,1,1
Yale,Kelly Shue,Finance,Full,Female,Professor of Finance,"['her', 'her', 'she']",https://som.yale.edu/faculty-research/faculty-directory/kelly-shue,1,0
Yale,Alp Simsek,Finance,Full,Male,Professor of Finance,"['his', 'he', 'his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/alp-simsek,1,1
Yale,Michael Sinkinson,Economics,Associate,Male,Associate Professor of Economics,"['his', 'he', 'his']",https://som.yale.edu/faculty-research/faculty-directory/michael-sinkinson,1,0
Yale,Deborah Small,Marketing,Full,Female,Adrian C. Israel Professor of Marketing,"['her', 'she']",https://som.yale.edu/faculty-research/faculty-directory/deborah-small,1,1
Yale,Edward A. Snyder,Economics and Management,Full,Male,William S. Beinecke Professor of Economics and Management,"['his', 'he', 'his', 'he', 'he', 'his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/edward-snyder,1,1
Yale,Matthew Spiegel,Finance,Full,Male,Professor of Finance,"['his', 'his', 'his', 'his', 'he', 'he', 'he']",https://som.yale.edu/faculty-research/faculty-directory/matthew-spiegel,0,1
Yale,Thomas Steffen,Accounting,Associate,Male,Associate Professor of Accounting,"['his', 'he', 'his']",https://som.yale.edu/faculty-research/faculty-directory/thomas-steffen,1,1
Yale,K. Sudhir,Marketing,Full,Male,"James L. Frank '32 Professor of Private Enterprise and Management, Professor of Marketing & Director, China India Insights (CIIP) Program","['he', 'he', 'he', 'he', 'he', 'his', 'he', 'he', 'his']",https://som.yale.edu/faculty-research/faculty-directory/k-sudhir,1,0
Yale,Jacob Thomas,Accounting and Finance,Full,Male,Williams Brothers Professor of Accounting and Finance,"['his', 'he', 'he', 'his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/jacob-thomas,1,1
Yale,Heather E. Tookes,Finance,Full,Female,Deputy Dean for Faculty and Professor of Finance,"['she', 'her', 'her', 'her', 'she', 'she', 'she', 'she', 'her', 'she']",https://som.yale.edu/faculty-research/faculty-directory/heather-e-tookes,1,1
Yale,Kosuke Uetake,Marketing,Associate,Male,Associate Professor of Marketing,"['his', 'his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/kosuke-uetake,0,0
Yale,Diana Van Patten,Economics,Assistant,Female,Assistant Professor of Economics,"['she', 'her']",https://som.yale.edu/faculty-research/faculty-directory/diana-van-patten,1,1
Yale,Tong Wang,Marketing,Assistant,Female,Assistant Professor of Marketing,"['her', 'her', 'she', 'her', 'her']",https://som.yale.edu/faculty-research/faculty-directory/tong-wang,1,1
Yale,Edward Watts,Accounting,Assistant,Male,Assistant Professor of Accounting,"['his', 'he', 'his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/edward-watts,1,1
Yale,Kevin R. Williams,Economics,Associate,Male,Associate Professor of Economics,"['his', 'his', 'his', 'his']",https://som.yale.edu/faculty-research/faculty-directory/kevin-r-williams,0,1
Yale,Kai Hao Yang,Economics,Assistant,Male,Assistant Professor of Economics,['he'],https://som.yale.edu/faculty-research/faculty-directory/kai-hao-yang,1,1
Yale,Tauhid Zaman,Operations Management,Associate,Male,Associate Professor of Operations Management,"['he', 'his', 'his', 'he', 'his', 'his']",https://som.yale.edu/faculty-research/faculty-directory/tauhid-zaman,1,1
Yale,Gal Zauberman,Marketing,Full,Male,"Joseph F. Cullman, 3rd Professor of Marketing","['his', 'he', 'he', 'he', 'his']",https://som.yale.edu/faculty-research/faculty-directory/gal-zauberman,0,1
Yale,Alexander Zentefis,Finance,Assistant,Male,Assistant Professor of Finance,"['his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/alexander-zentefis,1,0
Yale,X. Frank Zhang,Accounting,Full,Male,Professor of Accounting,['he'],https://som.yale.edu/faculty-research/faculty-directory/x-frank-zhang,1,1
Yale,Jidong Zhou,Economics,Full,Male,Professor of Economics,"['his', 'he', 'his', 'he']",https://som.yale.edu/faculty-research/faculty-directory/jidong-zhou,1,1
Yale,Seth Zimmerman,Economics,Full,Male,Professor of Economics,['his'],https://som.yale.edu/faculty-research/faculty-directory/seth-zimmerman,1,1
